INFO,2021-11-25 18:50:57,169,172.18.0.1 - - [25/Nov/2021 18:50:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 18:55:57,120,172.18.0.1 - - [25/Nov/2021 18:55:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:00:57,145,172.18.0.1 - - [25/Nov/2021 19:00:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:05:57,158,172.18.0.1 - - [25/Nov/2021 19:05:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:10:57,186,172.18.0.1 - - [25/Nov/2021 19:10:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:15:57,164,172.18.0.1 - - [25/Nov/2021 19:15:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:20:57,117,172.18.0.1 - - [25/Nov/2021 19:20:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:25:57,105,172.18.0.1 - - [25/Nov/2021 19:25:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:30:57,133,172.18.0.1 - - [25/Nov/2021 19:30:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:35:57,127,172.18.0.1 - - [25/Nov/2021 19:35:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:40:57,076,172.18.0.1 - - [25/Nov/2021 19:40:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:45:57,135,172.18.0.1 - - [25/Nov/2021 19:45:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:50:57,127,172.18.0.1 - - [25/Nov/2021 19:50:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 19:55:57,153,172.18.0.1 - - [25/Nov/2021 19:55:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 20:00:57,121,172.18.0.1 - - [25/Nov/2021 20:00:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 20:05:57,130,172.18.0.1 - - [25/Nov/2021 20:05:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 20:10:57,139,172.18.0.1 - - [25/Nov/2021 20:10:57] "HEAD / HTTP/1.1" 200 -
INFO,2021-11-25 20:15:57,136,172.18.0.1 - - [25/Nov/2021 20:15:57] "HEAD / HTTP/1.1" 200 -
